UF,FX_ANO_CADASTRO_FAM,SIT_ATUALIZACAO,FX_RFPC,CO_LOCAL_DOMIC_FAM,REG,VL_RENDA_MEDIA_FAM,QTD_PESSOAS
CE,2,0,2,2.0,1832,160.44268558951964,4.121724890829694
CE,2,0,3,1.0,15491,375.8061455038409,2.948357110580337
CE,2,0,3,2.0,4873,375.91955674122715,3.076544223271086
CE,2,0,4,1.0,8011,962.550867557109,1.5728373486456122
CE,2,0,4,2.0,3195,970.6184663536776,1.682942097026604
CE,2,1,1,1.0,98225,34.21136166963604,3.1740391957241028
CE,2,1,1,2.0,65651,31.963503983183806,3.4971744527882285
CE,2,1,2,1.0,9144,155.32688101487315,3.591535433070866
CE,2,1,2,2.0,3295,157.21183611532626,4.187556904400607
CE,2,1,3,1.0,20435,387.9594323464644,3.1767066307805236
CE,2,1,3,2.0,8332,371.44995199231874,3.435069611137782
CE,2,1,4,1.0,5686,1038.1208230742175,1.6691874780161802
CE,2,1,4,2.0,2170,1047.5635944700462,1.8442396313364056
CE,3,0,1,1.0,50843,38.24308164349075,2.772495722124973
CE,3,0,1,2.0,25865,33.994857916102845,2.6360719118499905
CE,3,0,2,1.0,6711,155.55967814036657,2.985397109223663
CE,3,0,2,2.0,1257,157.77645186953063,2.9729514717581544
CE,3,0,3,1.0,16652,393.48798943069903,2.680458803747298
CE,3,0,3,2.0,3723,393.11442385173245,2.7792103142626914
CE,3,0,4,1.0,16318,1002.0325407525432,1.5155043510234096
CE,3,0,4,2.0,6001,1037.037993667722,1.5925679053491084
CE,3,1,1,1.0,94824,33.84459630473298,2.894056357040412
CE,3,1,1,2.0,62708,32.87135612680998,2.9958219047011547
CE,3,1,2,1.0,7682,154.63590210882583,3.0221296537360063
CE,3,1,2,2.0,2266,152.82082965578113,3.2568402471315094
CE,3,1,3,1.0,18093,406.77560382468357,2.9191952688885205
CE,3,1,3,2.0,5447,389.0359831099688,3.1316320910592985
CE,3,1,4,1.0,8759,1078.1113140769494,1.5781481904326977
CE,3,1,4,2.0,2947,1099.7149643705463,1.7041058703766543
CE,4,0,1,1.0,91213,35.35053117428437,2.1835703244055122
CE,4,0,1,2.0,33616,36.41974059971442,2.0327820085673487
CE,4,0,2,1.0,15354,162.2403282532239,2.4189136381398986
CE,4,0,2,2.0,2837,163.49277405710257,2.198096580895312
CE,4,0,3,1.0,54873,411.54651650174037,2.534324713429191
CE,4,0,3,2.0,10717,421.61145843053094,2.624895026593263
CE,4,0,4,1.0,83968,1005.83837890625,1.4085842225609757
CE,4,0,4,2.0,25715,1023.0283103247132,1.5597511180244994
CE,4,1,1,1.0,132870,33.228998268984725,2.3762549860766162
CE,4,1,1,2.0,67250,35.17915241635688,2.42142750929368
CE,4,1,2,1.0,12293,157.37354592044252,2.569511103880257
CE,4,1,2,2.0,2954,154.27318889641165,2.497968855788761
CE,4,1,3,1.0,37317,427.8892461880644,2.725138676742503
CE,4,1,3,2.0,9704,432.1174773289365,2.8220321516900246
CE,4,1,4,1.0,32652,1087.5988913389685,1.4569398505451427
CE,4,1,4,2.0,11442,1097.1800384548155,1.5932529278098235
CE,5,0,1,1.0,6399,36.670417252695735,2.035630567276137
CE,5,0,1,2.0,2197,40.74283113336368,1.8798361401911698
CE,5,0,2,1.0,1609,165.83343691733995,2.5052827843380983
CE,5,0,2,2.0,309,168.83495145631068,2.5825242718446604
CE,5,0,3,1.0,6930,421.96810966810966,2.7191919191919194
CE,5,0,3,2.0,1629,422.97605893186005,2.840392879066912
CE,5,0,4,1.0,8399,1046.504345755447,1.6362662221693058
CE,5,0,4,2.0,2785,1061.9669658886894,1.6940754039497308
CE,5,1,1,1.0,160336,33.52573345973456,1.8205767887436384
CE,5,1,1,2.0,63827,42.36935779529039,1.794961379980259
CE,5,1,2,1.0,24894,161.92435928336144,2.05860850004017
CE,5,1,2,2.0,7363,160.10946625016976,1.7942414776585631
CE,5,1,3,1.0,54916,413.92129798237306,2.4554592468497343
CE,5,1,3,2.0,13970,414.9040801717967,2.4948460987831065
CE,5,1,4,1.0,36152,1105.3405344102678,1.6353452091170613
CE,5,1,4,2.0,11879,1117.0056402054045,1.6952605438168196
DF,1,0,1,1.0,4407,42.00022691173134,3.245064669843431
DF,1,0,1,2.0,450,43.84,3.3355555555555556
DF,1,0,2,1.0,1082,155.54436229205174,3.756007393715342
DF,1,0,2,2.0,93,155.03225806451613,3.924731182795699
DF,1,0,3,1.0,1513,371.0211500330469,2.97951090548579
DF,1,0,3,2.0,124,363.7983870967742,3.0806451612903225
DF,1,0,4,1.0,844,941.968009478673,1.3767772511848342
DF,1,0,4,2.0,51,922.5490196078431,1.5686274509803921
DF,1,1,1,1.0,3671,24.219013892672297,3.2119313538545358
DF,1,1,1,2.0,444,24.88063063063063,3.3828828828828827
DF,1,1,2,1.0,465,156.10752688172042,4.060215053763441
DF,1,1,2,2.0,50,154.78,4.5
DF,1,1,3,1.0,941,401.6865037194474,3.1275239107332626
DF,1,1,3,2.0,94,372.1595744680851,3.297872340425532
DF,1,1,4,1.0,389,1052.8920308483291,1.429305912596401
DF,1,1,4,2.0,26,1022.3461538461538,1.4615384615384615
DF,2,0,1,1.0,4570,45.849671772428884,3.5299781181619254
DF,2,0,1,2.0,617,44.525121555915725,3.727714748784441
DF,2,0,2,1.0,1202,151.2379367720466,3.848585690515807
DF,2,0,2,2.0,121,148.15702479338842,4.347107438016529
DF,2,0,3,1.0,1322,360.9909228441755,3.1316187594553706
DF,2,0,3,2.0,104,333.77884615384613,3.375
DF,2,0,4,1.0,685,950.0773722627737,1.3299270072992702
DF,2,0,4,2.0,48,920.125,1.4166666666666667
DF,2,1,1,1.0,4240,26.825943396226414,3.6992924528301887
DF,2,1,1,2.0,746,27.230563002680967,3.9168900804289546
DF,2,1,2,1.0,583,152.49571183533448,4.096054888507719
DF,2,1,2,2.0,69,152.2463768115942,4.318840579710145
DF,2,1,3,1.0,807,376.2081784386617,3.353159851301115
DF,2,1,3,2.0,97,354.5360824742268,3.6082474226804124
DF,2,1,4,1.0,283,1035.731448763251,1.5441696113074206
DF,2,1,4,2.0,16,978.1875,1.625
DF,3,0,1,1.0,9087,43.68042258171013,3.274458016947287
DF,3,0,1,2.0,1039,42.09624639076035,3.505293551491819
DF,3,0,2,1.0,1967,149.30808337569903,3.456532791052364
DF,3,0,2,2.0,186,153.23655913978496,3.629032258064516
DF,3,0,3,1.0,2247,369.2100578549177,2.87138406764575
DF,3,0,3,2.0,157,361.71337579617835,2.9808917197452227
DF,3,0,4,1.0,1680,1025.482142857143,1.3565476190476191
DF,3,0,4,2.0,75,962.6266666666667,1.48
DF,3,1,1,1.0,8359,26.002631893767198,3.5518602703672686
DF,3,1,1,2.0,1250,25.704,3.6712
DF,3,1,2,1.0,925,150.12432432432433,3.730810810810811
DF,3,1,2,2.0,125,152.344,3.824
DF,3,1,3,1.0,1351,372.61139896373055,3.2649888971132492
DF,3,1,3,2.0,130,369.5615384615385,3.3461538461538463
DF,3,1,4,1.0,567,1083.4426807760142,1.4232804232804233
DF,3,1,4,2.0,48,1031.1875,1.3958333333333333
DF,4,0,1,1.0,21683,36.2578517732786,2.468062537471752
DF,4,0,1,2.0,1752,30.009132420091323,2.4389269406392695
DF,4,0,2,1.0,5123,159.0083935194222,2.7374585203982043
DF,4,0,2,2.0,300,155.57,2.99
DF,4,0,3,1.0,12182,404.2440485962896,2.6322442948612705
DF,4,0,3,2.0,526,394.37072243346006,2.8307984790874525
DF,4,0,4,1.0,17004,1032.4607739355445,1.369383674429546
DF,4,0,4,2.0,738,1012.5718157181572,1.3333333333333333
DF,4,1,1,1.0,14080,24.202485795454546,2.8597301136363638
DF,4,1,1,2.0,1655,23.757703927492447,3.0652567975830816
DF,4,1,2,1.0,1954,153.88485158648925,3.2031729785056293
DF,4,1,2,2.0,157,155.22292993630575,3.5095541401273884
DF,4,1,3,1.0,4205,416.4763376932224,2.9422116527942923
DF,4,1,3,2.0,280,401.1714285714286,2.925
DF,4,1,4,1.0,3596,1087.1974416017797,1.367074527252503
DF,4,1,4,2.0,175,1040.4571428571428,1.5485714285714285
DF,5,0,1,1.0,1489,32.146406984553394,2.4089993284083278
DF,5,0,1,2.0,101,31.336633663366335,2.366336633663366
DF,5,0,2,1.0,362,162.36740331491714,2.9226519337016574
DF,5,0,2,2.0,17,162.05882352941177,3.1176470588235294
DF,5,0,3,1.0,1348,422.96290801186944,2.7752225519287834
DF,5,0,3,2.0,61,410.1311475409836,2.9836065573770494
DF,5,0,4,1.0,2101,1053.6135173726798,1.3369823893384103
DF,5,0,4,2.0,96,994.4791666666666,1.4583333333333333
DF,5,1,1,1.0,27558,25.968539081210537,2.3578997024457506
DF,5,1,1,2.0,3100,25.138709677419357,2.4029032258064515
DF,5,1,2,1.0,6599,156.3683891498712,2.8008789210486436
DF,5,1,2,2.0,620,153.15967741935484,2.8983870967741936
DF,5,1,3,1.0,12675,392.3439842209073,2.883629191321499
DF,5,1,3,2.0,920,376.80760869565216,2.9391304347826086
DF,5,1,4,1.0,6009,1082.8422366450325,1.7408886669995007
DF,5,1,4,2.0,392,1076.2423469387754,1.711734693877551
ES,1,0,1,1.0,4397,35.253809415510574,3.0448032749602003
ES,1,0,1,2.0,1342,53.774217585692995,3.2578241430700445
ES,1,0,2,1.0,1368,156.56944444444446,3.5701754385964914
ES,1,0,2,2.0,860,156.17209302325583,3.5732558139534882
ES,1,0,3,1.0,2995,384.3115191986644,2.9652754590984975
ES,1,0,3,2.0,1235,363.5214574898785,3.22834008097166
ES,1,0,4,1.0,1905,949.41312335958,1.7490813648293964
ES,1,0,4,2.0,602,947.2657807308971,2.277408637873754
ES,1,1,1,1.0,10260,30.160818713450293,2.9053606237816765
ES,1,1,1,2.0,2618,50.788770053475936,3.163101604278075
ES,1,1,2,1.0,2708,155.52621861152141,3.4966765140324965
ES,1,1,2,2.0,1335,156.76554307116106,3.561048689138577
ES,1,1,3,1.0,6150,408.95447154471543,3.0317073170731708
ES,1,1,3,2.0,1949,386.32837352488457,3.298101590559261
ES,1,1,4,1.0,2620,999.5664122137405,1.882824427480916
ES,1,1,4,2.0,718,968.0891364902507,2.4415041782729805
ES,2,0,1,1.0,6677,38.29564175527932,3.3609405421596525
ES,2,0,1,2.0,2201,55.42753293957292,3.6101771921853705
ES,2,0,2,1.0,2340,153.75384615384615,3.6623931623931623
ES,2,0,2,2.0,1492,153.03217158176943,3.794235924932976
ES,2,0,3,1.0,3220,366.3698757763975,3.1394409937888197
ES,2,0,3,2.0,1346,354.9167904903417,3.2942050520059434
ES,2,0,4,1.0,2128,974.7232142857143,1.6546052631578947
ES,2,0,4,2.0,470,942.2659574468086,2.178723404255319
ES,2,1,1,1.0,14143,32.83617337198614,3.3266633670366965
ES,2,1,1,2.0,4411,52.95533892541374,3.6696894128315574
ES,2,1,2,1.0,3832,154.5777661795407,3.662839248434238
ES,2,1,2,2.0,2442,153.4037674037674,3.875102375102375
ES,2,1,3,1.0,6421,389.054352904532,3.231428126460053
ES,2,1,3,2.0,2257,358.20159503766064,3.5542755870624725
ES,2,1,4,1.0,2518,1017.6477362986498,1.789515488482923
ES,2,1,4,2.0,491,1018.3564154786151,2.484725050916497
ES,3,0,1,1.0,11524,33.91947240541479,3.0319333564734468
ES,3,0,1,2.0,2231,50.70820259973106,3.2111160914388166
ES,3,0,2,1.0,3330,154.54234234234235,3.2924924924924923
ES,3,0,2,2.0,1238,152.78675282714056,3.487075928917609
ES,3,0,3,1.0,6027,391.04264144682264,2.83026381284221
ES,3,0,3,2.0,1196,369.78846153846155,3.0752508361204014
ES,3,0,4,1.0,8150,1042.3521472392638,1.5258895705521471
ES,3,0,4,2.0,1189,1061.9621530698066,1.915054667788057
ES,3,1,1,1.0,20955,29.372178477690287,3.08503937007874
ES,3,1,1,2.0,4594,49.65999129299086,3.43752720940357
ES,3,1,2,1.0,4958,153.97922549415085,3.354981847519161
ES,3,1,2,2.0,2117,153.05999055266886,3.668398677373642
ES,3,1,3,1.0,10007,415.970920355751,2.9426401518936744
ES,3,1,3,2.0,1886,370.194591728526,3.3361611876988335
ES,3,1,4,1.0,8033,1076.966513133325,1.600024897298643
ES,3,1,4,2.0,1009,1065.6927651139742,2.085232903865213
ES,4,0,1,1.0,30576,29.406168236525378,2.431253270538985
ES,4,0,1,2.0,4131,39.503025901718715,2.5098039215686274
ES,4,0,2,1.0,8794,158.42585853991358,2.802365249033432
ES,4,0,2,2.0,1829,157.8638600328048,2.9261891744122472
ES,4,0,3,1.0,25580,408.1103205629398,2.6661454261141517
ES,4,0,3,2.0,3773,398.10946196660484,2.764378478664193
ES,4,0,4,1.0,35059,1058.139764397159,1.6300236743774779
ES,4,0,4,2.0,4982,1064.3534725010036,1.8444399839421919
ES,4,1,1,1.0,40728,26.596518365743467,2.526247299155372
ES,4,1,1,2.0,6481,43.63909890449005,2.82564419071131
ES,4,1,2,1.0,9887,156.5327197329827,2.9423485384848793
ES,4,1,2,2.0,2804,154.74679029957204,3.2179029957203995
ES,4,1,3,1.0,24868,422.53727682161815,2.816672028309474
ES,4,1,3,2.0,4056,397.6173570019724,3.0347633136094676
ES,4,1,4,1.0,20781,1070.758673788557,1.6885616669072712
ES,4,1,4,2.0,3043,1062.437397305291,2.0226749917844233
ES,5,0,1,1.0,2234,24.38854073410922,2.171888988361683
ES,5,0,1,2.0,294,36.095238095238095,2.2551020408163267
ES,5,0,2,1.0,713,164.23141654978963,2.835904628330996
ES,5,0,2,2.0,140,161.04285714285714,2.9642857142857144
ES,5,0,3,1.0,2957,422.1748393642205,2.8089279675346637
ES,5,0,3,2.0,481,423.5696465696466,2.9334719334719335
ES,5,0,4,1.0,4378,1126.917313841937,1.7894015532206486
ES,5,0,4,2.0,751,1137.6870838881491,1.9214380825565913
ES,5,1,1,1.0,56303,26.045166332167025,2.079018879988633
ES,5,1,1,2.0,8040,38.472885572139305,2.1860696517412936
ES,5,1,2,1.0,16627,160.17176880976726,2.5619775064653876
ES,5,1,2,2.0,4085,159.9015911872705,2.7199510403916767
ES,5,1,3,1.0,44220,410.79330619629127,2.6869968340117594
ES,5,1,3,2.0,7443,394.26293161359666,2.7208115007389493
ES,5,1,4,1.0,29667,1057.854181413692,1.9011696497792159
ES,5,1,4,2.0,4432,1091.720667870036,2.0882220216606497
GO,1,0,1,1.0,7178,52.739342435218724,3.0796879353580384
GO,1,0,1,2.0,1132,50.2773851590106,2.9037102473498235
GO,1,0,2,1.0,3800,155.56526315789475,3.593947368421053
GO,1,0,2,2.0,388,157.81958762886597,3.306701030927835
GO,1,0,3,1.0,6632,376.1788299155609,2.988841978287093
GO,1,0,3,2.0,736,373.9633152173913,2.921195652173913
GO,1,0,4,1.0,3514,957.1303357996585,1.7154240182128628
GO,1,0,4,2.0,376,947.8297872340426,1.8803191489361701
GO,1,1,1,1.0,13858,51.922571799682494,2.981093952951364
GO,1,1,1,2.0,1987,51.477101157523904,3.038751887267237
GO,1,1,2,1.0,5051,156.1429419916848,3.295387052068897
GO,1,1,2,2.0,575,153.00347826086957,3.48
GO,1,1,3,1.0,8721,398.4201353055842,2.964453617704392
GO,1,1,3,2.0,955,402.9068062827225,2.951832460732984
GO,1,1,4,1.0,3638,1020.6410115448049,1.8067619571192963
GO,1,1,4,2.0,342,1066.3479532163742,1.9064327485380117
GO,2,0,1,1.0,16450,53.29580547112462,3.3782978723404256
GO,2,0,1,2.0,2511,50.07487056949422,3.4097968936678615
GO,2,0,2,1.0,8950,153.6373184357542,3.72
GO,2,0,2,2.0,882,153.43764172335602,3.753968253968254
GO,2,0,3,1.0,11596,359.49586064160053,3.149016902380131
GO,2,0,3,2.0,1216,357.546875,3.194901315789474
GO,2,0,4,1.0,5946,983.5232088799193,1.6126807938109653
GO,2,0,4,2.0,596,958.3926174496644,1.8053691275167785
GO,2,1,1,1.0,28606,51.88075928126966,3.3932741382926657
GO,2,1,1,2.0,4750,48.10315789473684,3.534105263157895
GO,2,1,2,1.0,11529,154.17087344956198,3.549483910139648
GO,2,1,2,2.0,1319,153.99090219863533,3.7862016679302504
GO,2,1,3,1.0,14016,378.289026826484,3.2121860730593608
GO,2,1,3,2.0,1499,374.74249499666445,3.3488992661774515
GO,2,1,4,1.0,5305,1037.7730442978323,1.753440150801131
GO,2,1,4,2.0,514,1021.4747081712062,2.027237354085603
GO,3,0,1,1.0,21064,52.78422901633118,3.094948727687049
GO,3,0,1,2.0,2701,49.00259163272862,2.8718992965568306
GO,3,0,2,1.0,11371,153.98373054260838,3.327148008090757
GO,3,0,2,2.0,843,154.502965599051,3.2823250296559907
GO,3,0,3,1.0,15934,381.465294339149,2.802937115601858
GO,3,0,3,2.0,1354,381.5096011816839,2.6683899556868536
GO,3,0,4,1.0,20343,1038.0406528044045,1.4365629454849334
GO,3,0,4,2.0,1712,1028.7581775700935,1.5794392523364487
GO,3,1,1,1.0,34148,51.23711491156144,3.2128089492796064
GO,3,1,1,2.0,4692,47.91304347826087,3.1975703324808182
GO,3,1,2,1.0,13434,154.57034390352837,3.285544141729939
GO,3,1,2,2.0,1201,154.1407160699417,3.396336386344713
GO,3,1,3,1.0,17507,400.52870280459246,2.916661906665905
GO,3,1,3,2.0,1513,396.3040317250496,2.9497686715135494
GO,3,1,4,1.0,14300,1107.263006993007,1.4896503496503497
GO,3,1,4,2.0,1175,1132.355744680851,1.76
GO,4,0,1,1.0,44457,47.6015925501046,2.4248374834109363
GO,4,0,1,2.0,4499,40.987775061124694,2.2911758168481886
GO,4,0,2,1.0,23408,161.2455997949419,2.6027853725222148
GO,4,0,2,2.0,1408,162.6590909090909,2.3032670454545454
GO,4,0,3,1.0,52289,405.0245940828855,2.5191340434890703
GO,4,0,3,2.0,3216,401.0332711442786,2.326181592039801
GO,4,0,4,1.0,87093,1051.2245645459452,1.4400009185583227
GO,4,0,4,2.0,6196,1050.1659134925758,1.45916720464816
GO,4,1,1,1.0,57370,48.57068154087502,2.6394631340421824
GO,4,1,1,2.0,5839,45.76057544100017,2.671690357938003
GO,4,1,2,1.0,22251,157.66796997887735,2.7527751561727563
GO,4,1,2,2.0,1474,155.8887381275441,2.824287652645862
GO,4,1,3,1.0,40542,417.8963050663509,2.6385476789502245
GO,4,1,3,2.0,2607,416.13310318373607,2.6478711162255464
GO,4,1,4,1.0,45405,1102.6862900561612,1.4550379914106375
GO,4,1,4,2.0,2969,1125.531828898619,1.5331761535870663
GO,5,0,1,1.0,3474,43.744386873920554,2.2777777777777777
GO,5,0,1,2.0,302,39.80132450331126,2.062913907284768
GO,5,0,2,1.0,1970,165.151269035533,2.566497461928934
GO,5,0,2,2.0,116,162.69827586206895,2.4482758620689653
GO,5,0,3,1.0,6035,417.70787075393537,2.7101905550952776
GO,5,0,3,2.0,318,424.1509433962264,2.5660377358490565
GO,5,0,4,1.0,9851,1105.7575880621257,1.601258755456299
GO,5,0,4,2.0,626,1105.5862619808306,1.5303514376996805
GO,5,1,1,1.0,80809,44.228922521006325,2.1187120246507196
GO,5,1,1,2.0,6423,41.578857231823136,2.0292698116145105
GO,5,1,2,1.0,43168,163.2935971089696,2.3048091178650854
GO,5,1,2,2.0,2534,163.19179163378058,2.2257300710339383
GO,5,1,3,1.0,78753,403.2433939024545,2.473035947836908
GO,5,1,3,2.0,4653,406.7938964109177,2.382548893187191
GO,5,1,4,1.0,59211,1117.80035804158,1.713127628312307
GO,5,1,4,2.0,4114,1165.4081186193487,1.6859504132231404
MA,1,0,1,1.0,32923,39.009810770585915,3.1405096740880234
MA,1,0,1,2.0,21299,32.36217662801071,3.307338372693554
MA,1,0,2,1.0,4701,158.3792810040417,3.6262497340991278
MA,1,0,2,2.0,2051,162.183325207216,4.363237445148708
MA,1,0,3,1.0,10859,382.3545446173681,2.8364490284556587
MA,1,0,3,2.0,5870,390.6304940374787,2.9093696763202725
MA,1,0,4,1.0,7435,958.8037659717552,1.5761936785474109
MA,1,0,4,2.0,3934,941.0373665480427,1.6387900355871887
MA,1,1,1,1.0,81832,35.95093606413139,3.165742008016424
MA,1,1,1,2.0,70136,29.572687350290863,3.4862267594388046
MA,1,1,2,1.0,8427,155.561884419129,3.464934140263439
MA,1,1,2,2.0,4687,157.78899082568807,4.168978024322595
MA,1,1,3,1.0,16549,397.23258202912564,2.9984893347030033
MA,1,1,3,2.0,9122,393.33194474895856,3.174742381056786
MA,1,1,4,1.0,5661,1046.1798268857092,1.6977565801095214
MA,1,1,4,2.0,2766,1037.7534345625452,1.8279103398409255
MA,2,0,1,1.0,43504,40.04875413755057,3.427294041927179
MA,2,0,1,2.0,24654,32.372556177496556,3.691855277034153
MA,2,0,2,1.0,5289,154.86840612592172,3.7426734732463602
MA,2,0,2,2.0,1782,159.85016835016836,4.34287317620651
MA,2,0,3,1.0,7813,363.0748752079867,2.9714578266990914
MA,2,0,3,2.0,3212,366.4529887920299,2.9947073474470733
MA,2,0,4,1.0,4019,975.3192336402091,1.4802189599402837
MA,2,0,4,2.0,1654,958.1856106408707,1.4957678355501813
MA,2,1,1,1.0,102928,37.02161705269703,3.521092414114721
MA,2,1,1,2.0,79840,29.67570140280561,3.916307615230461
MA,2,1,2,1.0,10197,152.91821123859958,3.669020300088261
MA,2,1,2,2.0,4658,156.29089738085014,4.3548733361957925
MA,2,1,3,1.0,13495,369.13264171915523,3.249796220822527
MA,2,1,3,2.0,6355,355.26388670338315,3.4736428009441385
MA,2,1,4,1.0,3070,1066.9254071661237,1.6273615635179153
MA,2,1,4,2.0,1100,1030.72,1.72
MA,3,0,1,1.0,39554,40.689690043990495,2.9618243414066847
MA,3,0,1,2.0,23040,31.01931423611111,3.0145399305555554
MA,3,0,2,1.0,3923,154.39332143767524,2.87203670660209
MA,3,0,2,2.0,1010,154.81584158415842,3.121782178217822
MA,3,0,3,1.0,6765,384.6907612712491,2.5405764966740576
MA,3,0,3,2.0,1757,381.6084234490609,2.6562322140011383
MA,3,0,4,1.0,10083,1024.5770108102747,1.326291778240603
MA,3,0,4,2.0,2750,992.9305454545455,1.3341818181818181
MA,3,1,1,1.0,84153,38.1969745582451,3.163891958694283
MA,3,1,1,2.0,66179,28.809184182293478,3.3843968630532344
MA,3,1,2,1.0,7001,151.7277531781174,3.069132981002714
MA,3,1,2,2.0,2568,153.72040498442368,3.485981308411215
MA,3,1,3,1.0,10426,394.3727220410512,2.8482639554958755
MA,3,1,3,2.0,3527,374.7672242699178,3.1182307910405442
MA,3,1,4,1.0,6013,1109.588225511392,1.44170962913687
MA,3,1,4,2.0,1448,1085.4226519337017,1.4544198895027625
MA,4,0,1,1.0,60182,39.5187431457911,2.324914426240404
MA,4,0,1,2.0,34563,30.99623875242311,2.2387234904377515
MA,4,0,2,1.0,13981,169.1092196552464,1.929976396538159
MA,4,0,2,2.0,2771,164.81811620353662,1.6889209671598702
MA,4,0,3,1.0,43529,397.4953938753475,1.9599117829492982
MA,4,0,3,2.0,6891,417.78145407052676,2.100856189232332
MA,4,0,4,1.0,68448,1026.4173971482,1.225528868630201
MA,4,0,4,2.0,30322,1002.8078622782139,1.2051315876261461
MA,4,1,1,1.0,102884,40.1420143073753,2.548569262470355
MA,4,1,1,2.0,71627,30.206821450011866,2.6450500509584374
MA,4,1,2,1.0,12557,156.5350800350402,2.2791271800589312
MA,4,1,2,2.0,3146,154.54322949777495,2.365543547361729
MA,4,1,3,1.0,25349,427.337330861178,2.4679869028364037
MA,4,1,3,2.0,6491,436.3809890617778,2.5137883222924047
MA,4,1,4,1.0,27598,1123.1927313573447,1.3237915790999348
MA,4,1,4,2.0,10872,1111.2809050772628,1.2873436350257543
MA,5,0,1,1.0,3169,45.81255916692963,2.037235721047649
MA,5,0,1,2.0,1735,39.893948126801156,1.9123919308357349
MA,5,0,2,1.0,956,168.68933054393307,2.0397489539748954
MA,5,0,2,2.0,280,170.26785714285714,1.7785714285714285
MA,5,0,3,1.0,3474,424.7990788716177,2.3862982153137593
MA,5,0,3,2.0,870,446.5816091954023,2.1954022988505746
MA,5,0,4,1.0,7541,1073.0306325421031,1.2710515846704682
MA,5,0,4,2.0,3111,1051.8868531018966,1.2089360334297654
MA,5,1,1,1.0,97824,44.104483562316,1.896262675825973
MA,5,1,1,2.0,56301,37.21598195413936,1.8700555940391823
MA,5,1,2,1.0,20714,161.68480254900066,1.823887226030704
MA,5,1,2,2.0,6346,161.3514024582414,1.6435549952726127
MA,5,1,3,1.0,31022,406.3153568435304,2.1762942427954357
MA,5,1,3,2.0,7661,413.8491058608537,2.0083540007831875
MA,5,1,4,1.0,30575,1163.8065739983647,1.3339983646770237
MA,5,1,4,2.0,11526,1155.5309734513273,1.3045288912024986
MG,1,0,1,1.0,39293,34.73198788588298,3.0264169190441046
MG,1,0,1,2.0,18273,39.39977015268429,3.238275050621135
MG,1,0,2,1.0,12239,158.60609526922133,3.8665740665087016
MG,1,0,2,2.0,4446,158.8697705802969,4.044534412955466
MG,1,0,3,1.0,34950,387.2175679542203,3.101859799713877
MG,1,0,3,2.0,11092,380.5807789397764,3.1392895780742878
MG,1,0,4,1.0,20941,946.3114464447734,1.8272766343536604
MG,1,0,4,2.0,6400,960.5803125,2.0040625
MG,1,1,1,1.0,80227,28.93765191269772,2.9306343251025218
MG,1,1,1,2.0,35569,35.05102758019624,3.2698136017318453
MG,1,1,2,1.0,15036,157.89977387603085,3.730513434424049
MG,1,1,2,2.0,5226,157.09797168006122,3.9535017221584385
MG,1,1,3,1.0,45604,413.1524646960793,3.1469827208139636
MG,1,1,3,2.0,12437,400.6091501165876,3.2938811610517007
MG,1,1,4,1.0,20154,1012.4679468095663,1.929244814925077
MG,1,1,4,2.0,5199,1019.2944797076361,2.1915753029428737
MG,2,0,1,1.0,43398,37.625351398681964,3.3317664408498087
MG,2,0,1,2.0,17281,39.21555465540189,3.4899600717551067
MG,2,0,2,1.0,14336,155.47000558035714,3.8287527901785716
MG,2,0,2,2.0,4230,156.17234042553193,4.06241134751773
MG,2,0,3,1.0,26652,368.71897043373855,3.2258367101906047
MG,2,0,3,2.0,5971,352.40328253223913,3.322224083068163
MG,2,0,4,1.0,14480,988.4332182320442,1.6810082872928176
MG,2,0,4,2.0,2536,989.4380914826498,1.8320189274447949
MG,2,1,1,1.0,82743,31.16197140543611,3.31977327387211
MG,2,1,1,2.0,34960,34.87005148741419,3.6333810068649885
MG,2,1,2,1.0,16860,155.3682680901542,3.8116251482799526
MG,2,1,2,2.0,5217,154.70040253018976,4.10504121142419
MG,2,1,3,1.0,33873,388.023735718714,3.341127151418534
MG,2,1,3,2.0,7683,364.1629571781856,3.53416634127294
MG,2,1,4,1.0,12399,1031.9111218646665,1.7902250181466248
MG,2,1,4,2.0,1926,1023.9916926272066,1.9849428868120458
MG,3,0,1,1.0,66134,36.10347173919618,2.956194998034294
MG,3,0,1,2.0,20062,36.95812979762736,2.9340045857840695
MG,3,0,2,1.0,18633,155.07213009177266,3.308484946063436
MG,3,0,2,2.0,3815,154.19318479685452,3.469986893840105
MG,3,0,3,1.0,44004,392.8712162530679,2.888873738751023
MG,3,0,3,2.0,5641,372.02605920936,2.9624180109909592
MG,3,0,4,1.0,60448,1037.7335726574906,1.5705565113816835
MG,3,0,4,2.0,7248,1036.171771523179,1.6219646799116998
MG,3,1,1,1.0,106062,29.593002206256717,3.040363183798156
MG,3,1,1,2.0,34985,33.47280262969844,3.207346005430899
MG,3,1,2,1.0,20683,154.9574529807088,3.380070589372915
MG,3,1,2,2.0,4757,154.0752575152407,3.681942400672693
MG,3,1,3,1.0,49178,414.4969091870349,3.0176095001830086
MG,3,1,3,2.0,6674,385.0050943961642,3.2475277195085406
MG,3,1,4,1.0,41240,1084.0831716779826,1.6445441319107663
MG,3,1,4,2.0,4296,1103.7725791433893,1.7267225325884543
MG,4,0,1,1.0,154201,28.602129687874918,2.307708769722635
